City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
98,bethel,41.3712,-73.414,23.71,90,0,0.0,US,1722487533
99,jianshui,23.6363,102.8264,24.49,80,100,2.41,CN,1722488120
100,berezovo,63.9381,65.0419,20.66,55,97,3.4,RU,1722488121
101,tiksi,71.6872,128.8694,4.14,70,51,3.8,RU,1722487527
102,lebu,-37.6167,-73.65,10.71,92,100,10.89,CL,1722488124
103,mikhaylovskoye,51.8239,79.7172,30.39,36,11,3.05,RU,1722488125
104,aripuana,-9.1667,-60.6333,22.26,50,0,0.39,BR,1722488126
105,urengoy,65.9667,78.3667,23.12,57,81,2.05,RU,1722488127
106,hadibu,12.65,54.0333,26.11,79,88,12.32,YE,1722488128
107,enewetak,11.3474,162.3373,29.02,74,48,4.92,MH,1722488130
108,qaqortoq,60.7167,-46.0333,5.94,72,62,1.62,GL,1722487561
109,katabu,-4.9333,122.5167,31.06,54,60,4.25,ID,1722488132
110,juneau,58.3019,-134.4197,12.0,98,75,3.6,US,1722487959
111,baiyin,36.5583,104.2081,31.96,18,97,2.28,CN,1722488134
112,krishnarajpet,12.655,76.4883,24.65,85,100,5.53,IN,1722488136
113,iqaluit,63.7506,-68.5145,4.85,70,20,0.0,CA,1722487564
114,bilibino,68.0546,166.4372,9.93,39,56,2.72,RU,1722487604
115,howard springs,-12.497,131.047,31.95,26,30,2.01,AU,1722488139
116,neiafu,-18.65,-173.9833,25.38,65,20,3.6,TO,1722488140
117,zelenoborskiy,66.845,32.3622,10.83,94,100,3.85,RU,1722488141
118,mount gambier,-37.8333,140.7667,14.84,50,91,2.96,AU,1722487584
119,chibougamau,49.9168,-74.3659,18.79,94,0,1.03,CA,1722488144
120,necochea,-38.5473,-58.7368,13.09,79,100,5.19,AR,1722488145
121,along,28.1667,94.7667,33.24,49,34,0.57,IN,1722488146
122,twon-brass,4.3151,6.2418,24.93,85,99,6.86,NG,1722488147
123,sandnessjoen,66.0217,12.6316,13.06,82,40,3.6,NO,1722488148
124,holualoa,19.6228,-155.9522,21.97,88,54,2.14,US,1722488150
125,ecoporanga,-18.3733,-40.8306,18.07,91,24,2.48,BR,1722487996
126,el granada,37.5027,-122.4694,18.62,84,0,3.09,US,1722488152
127,yashan,22.1975,109.9419,30.37,76,92,8.15,CN,1722488153
128,cidade velha,14.9167,-23.6167,25.26,78,20,4.63,CV,1722488154
129,sumbawa besar,-8.5,117.4333,34.19,42,13,4.09,ID,1722488155
130,prince rupert,54.3161,-130.3201,14.05,92,100,2.06,CA,1722488157
131,kribi,2.95,9.9167,23.62,90,100,4.43,CM,1722488158
132,acapulco de juarez,16.8634,-99.8901,29.9,74,100,1.03,MX,1722487599
133,margaret river,-33.95,115.0667,12.24,56,83,8.32,AU,1722488160
134,afaahiti,-17.75,-149.2833,21.93,60,24,8.09,PF,1722488161
135,udachny,66.4167,112.4,13.8,41,72,2.21,RU,1722488163
136,ribeira grande,38.5167,-28.7,20.99,85,64,3.13,PT,1722488164
137,east london,-33.0153,27.9116,10.52,53,0,4.12,ZA,1722488165
138,olyokminsk,60.3736,120.4264,18.54,32,83,1.79,RU,1722488166
139,shanwei,22.782,115.3475,30.16,70,13,4.74,CN,1722488167
140,ar rutbah,33.0381,40.2848,30.08,34,0,3.49,IQ,1722488168
141,akrehamn,59.2667,5.1833,14.44,76,75,1.54,NO,1722488170
142,kralendijk,12.15,-68.2667,27.99,83,24,6.69,BQ,1722488171
143,san juan de la rambla,28.3928,-16.6502,22.55,80,19,3.99,ES,1722488172
144,naze,28.3667,129.4833,31.51,64,34,2.12,JP,1722488173
145,malmesbury,-33.4608,18.7271,4.56,76,0,1.57,ZA,1722488174
146,ciudad tula,23.0,-99.7167,19.46,96,29,1.65,MX,1722488175
147,berdigestyakh,62.0989,126.6992,16.12,37,79,3.98,RU,1722488178
148,novo aripuana,-5.1206,-60.3797,26.86,44,77,0.96,BR,1722488179
149,hotan,37.0997,79.9269,34.31,18,80,3.55,CN,1722488180
150,lazaro cardenas,17.9583,-102.2,26.9,84,100,1.62,MX,1722488181
151,opuwo,-18.0607,13.84,13.36,26,36,1.25,NA,1722488182
152,burela de cabo,43.65,-7.4,18.98,94,47,1.53,ES,1722488184
153,vernon,50.2581,-119.2691,25.2,53,0,0.51,CA,1722487953
154,kencong,-8.2833,113.3667,29.34,63,56,4.44,ID,1722488186
155,aasiaat,68.7098,-52.8699,0.06,92,47,1.01,GL,1722488187
156,hawaiian paradise park,19.5933,-154.9731,24.37,79,7,0.45,US,1722488188
157,xining,36.6167,101.7667,23.83,39,100,0.38,CN,1722488042
158,hithadhoo,-0.6,73.0833,28.84,77,78,5.42,MV,1722488191
159,fisterra,42.9049,-9.2629,18.9,94,93,4.75,ES,1722488192
160,las heras,-46.5419,-68.9359,4.86,69,100,2.45,AR,1722488193
