City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
367,tarakan,3.3,117.6333,30.72,74,40,3.09,ID,1734502559
368,norilsk,69.3535,88.2027,-9.76,92,100,6.46,RU,1734502844
369,tanjung selor,2.8372,117.3642,24.78,96,100,0.76,ID,1734502845
370,gloucester point,37.254,-76.4969,12.19,91,100,0.0,US,1734502847
371,jiutai,44.1525,125.8328,-8.81,67,7,2.14,CN,1734502848
372,eutin,54.1333,10.6167,7.04,93,99,7.44,DE,1734502849
373,tyukhtet,56.5389,89.3011,-12.84,80,59,4.26,RU,1734502850
374,selfoss,63.9331,-20.9971,-5.51,93,47,2.0,IS,1734502851
375,elko,41.0002,-115.5012,1.47,73,80,0.45,US,1734502654
376,eyl,7.9803,49.8164,26.74,44,5,10.49,SO,1734502854
377,babura,12.7731,9.0158,13.3,29,98,3.96,NG,1734502855
378,sipovo,44.2814,17.0839,5.87,66,46,2.35,BA,1734502856
379,n'zeto,-7.2312,12.8666,25.84,85,93,1.5,AO,1734502857
380,nizhniy ingash,56.2,96.53,-10.69,83,9,2.65,RU,1734502858
381,howrah,22.5892,88.3103,25.0,47,40,3.09,IN,1734502860
382,tianpeng,30.9866,103.9393,11.17,49,0,3.03,CN,1734502592
383,villa independencia,-31.4559,-64.5132,21.9,66,81,1.32,AR,1734502862
384,coquimbo,-29.9533,-71.3436,13.85,94,20,2.06,CL,1734502705
385,miracema do tocantins,-9.5618,-48.3967,21.3,96,100,1.39,BR,1734502864
386,labrador city,52.9463,-66.9114,-0.46,81,100,5.36,CA,1734502865
387,flying fish cove,-10.4217,105.6791,28.82,83,75,3.09,CX,1734502867
388,goure,13.9835,10.2704,13.04,29,100,4.71,NE,1734502868
389,pisco,-13.7,-76.2167,19.45,82,0,2.06,PE,1734502869
390,novyy urgal,51.0736,132.5642,-23.55,88,79,0.6,RU,1734502870
391,balta,47.9355,29.6198,4.11,82,16,6.49,UA,1734502871
392,ingeniero jacobacci,-41.3427,-69.5448,14.73,59,0,8.47,AR,1734502872
393,hancheng,32.5186,112.3522,7.97,25,97,4.25,CN,1734502874
394,kayenta,36.7278,-110.2546,3.33,36,71,2.26,US,1734502875
395,bromma,59.34,17.94,-3.08,86,0,1.03,SE,1734502660
396,conway,35.0887,-92.4421,11.81,96,100,2.57,US,1734502877
397,fort bragg,35.139,-79.006,15.91,96,100,0.0,US,1734502778
398,garachico,28.7781,-17.7646,19.06,43,0,6.69,ES,1734502879
399,tenkodogo,11.78,-0.3697,19.01,18,0,5.27,BF,1734502881
400,baymak,52.5933,58.3225,-7.9,98,85,3.35,RU,1734502882
401,akureyri,65.6835,-18.0878,-4.04,93,75,1.54,IS,1734502801
402,berdigestyakh,62.0989,126.6992,-23.26,94,100,4.24,RU,1734502884
403,jinghong,21.991,100.7341,23.59,57,58,1.86,CN,1734502885
404,firuzabad,28.8438,52.5707,9.97,19,0,2.33,IR,1734502886
405,olyokminsk,60.3736,120.4264,-18.51,90,26,3.58,RU,1734502887
406,suva,-18.1416,178.4415,26.71,89,75,2.57,FJ,1734502889
407,puerto baquerizo moreno,-0.9,-89.6,22.23,87,30,3.63,EC,1734502890
408,merizo village,13.2658,144.6691,29.31,84,39,9.03,GU,1734502891
409,eraan,9.0629,117.7016,28.98,75,40,3.49,PH,1734502687
410,yelizovo,53.1873,158.3805,2.08,55,75,8.0,RU,1734502893
411,polyarnyy,69.1989,33.4478,-16.1,86,100,3.0,RU,1734502894
412,tura,25.5198,90.2201,24.74,38,65,1.31,IN,1734502896
413,letlhakane,-21.4167,25.5833,27.12,53,98,2.73,BW,1734502674
414,great falls,47.5002,-111.3008,-6.75,97,100,2.57,US,1734502898
415,holualoa,19.6228,-155.9522,21.59,82,20,0.94,US,1734502899
416,codrington,-38.2667,141.9667,17.65,58,0,7.08,AU,1734502900
417,saint george,37.1041,-113.5841,6.9,33,0,0.0,US,1734502629
418,zhezqazghan,47.7833,67.7667,-5.68,93,100,8.0,KZ,1734502904
419,atbasar,51.8,68.3333,-7.25,92,100,5.64,KZ,1734502905
420,brownwood,31.7093,-98.9912,17.76,87,40,2.06,US,1734502906
421,dongola,19.1667,30.4833,20.43,37,8,5.24,SD,1734502908
422,mossendjo,-2.9506,12.7261,21.6,98,99,0.71,CG,1734502909
423,matthew town,20.95,-73.6667,25.47,84,41,8.16,BS,1734502910
424,khorramabad,33.4878,48.3558,2.79,56,0,0.0,IR,1734502911
425,altamira,-3.2033,-52.2064,23.04,98,95,0.26,BR,1734502819
426,igarka,67.4667,86.5833,-8.07,93,100,9.13,RU,1734502913
427,rudbar,30.15,62.6,7.36,19,51,1.63,AF,1734502915
428,freetown,8.484,-13.2299,23.38,78,53,1.51,SL,1734502616
429,aykhal,66.0,111.5,-23.34,89,51,3.73,RU,1734502917
430,nadym,65.5333,72.5167,-27.38,100,16,2.12,RU,1734502918
431,lichinga,-13.3128,35.2406,21.05,78,40,8.75,MZ,1734502919
432,goz beida,13.95,20.55,20.74,19,96,2.37,TD,1734502920
433,vilyuchinsk,52.9306,158.4028,2.15,84,100,4.83,RU,1734502922
434,sant'antioco,39.0664,8.4522,10.08,85,4,3.05,IT,1734502923
435,vernon,50.2581,-119.2691,2.64,91,100,0.0,CA,1734502650
436,dolgorukovo,52.3195,38.3453,-5.09,75,96,7.66,RU,1734502925
437,chiang kham,19.5233,100.3,29.56,56,93,1.69,TH,1734502926
438,gazojak,41.1875,61.4036,2.28,79,63,5.32,TM,1734502693
